Zip Code,City,State,Population,Population Estimate,Business Annual Payroll,Business First Quarter Payroll,Median Age,Male Population,Female Population,Median Age Female,Median Age Male,Households,Persons Per Household,Income Per Household,Number of Businesses,Number of Employees,Delivery Business,Delivery Residential,Delivery Total,Average House Value,CBSA Population,CBSA Division Population,CBSA Name,CBSA Number,CBSA Type,City Alias Name,State Full Name,State FIPS,County Name,County FIPS,Latitude,Longitude,Region,Division,Area Code,DayLight Savings,Land Area,Water Area,Congressional District,Congressional Land Area,Asian Population,Black or African American Population,American Indian or Alaskan Native Population,Native Hawaiian or other Pacific Islander Population,White Population,Other Population,Growing Counties A,Growing Counties B,Growth Increase Number,Growth Increase Percentage,Growth Rank
"14714","BLACK CREEK","NY","487","428","0","0","35.9","252","235","36.8","35.5","173","2.82","48409","1","0","4","152","202","86900","0","0","","","","BLACK CREEK","New York","36","ALLEGANY","003","42.2892","-78.222778","Northeast","Middle Atlantic","585","Y","18.175","0.081","23","7371.65","1","4","5","1","481","3","0","0","0","0","0"
"14715","BOLIVAR","NY","2747","2923","7560","2003","38.6","1340","1407","38.3","38.9","1092","2.52","39957","50","330","45","1160","1261","61600","0","0","","","","ALMA","New York","36","ALLEGANY","003","42.072448","-78.151402","Northeast","Middle Atlantic","585","Y","43.434","0.029","23","7371.65","18","17","14","0","2715","2","0","0","0","0","0"
"14717","CANEADEA","NY","636","864","64","12","49.9","338","298","50.5","49.3","288","2.21","36528","3","3","12","391","463","76900","0","0","","","","CANEADEA","New York","36","ALLEGANY","003","42.361292","-78.186533","Northeast","Middle Atlantic","585","Y","27.265","0.303","23","7371.65","3","0","0","0","633","1","0","0","0","0","0"
"14721","CERES","NY","230","83","0","0","41.5","114","116","41","41.6","94","2.45","39063","2","0","0","34","102","47500","0","0","","","","CERES","New York","36","ALLEGANY","003","42.021289","-78.27176","Northeast","Middle Atlantic","585/716","Y","3.732","0","23","7371.65","0","0","1","0","230","0","0","0","0","0","0"
"14727","CUBA","NY","5450","5399","32516","7772","45.4","2654","2796","45.5","45.3","2261","2.39","49430","85","1025","125","2259","2522","77300","0","0","","","","CUBA","New York","36","ALLEGANY","003","42.22732","-78.293651","Northeast","Middle Atlantic","585/716","Y","108.7","0.824","23","7371.65","31","52","20","1","5352","47","0","0","0","0","0"
"14735","FILLMORE","NY","2751","2280","5612","1367","36.9","1408","1343","38.7","35.4","1047","2.63","37844","35","201","9","867","1092","74300","0","0","","","","FILLMORE","New York","36","ALLEGANY","003","42.45401","-78.109487","Northeast","Middle Atlantic","585","Y","82.865","0.661","23|27","7371.65|3973.13","2","10","23","0","2723","5","0","0","0","0","0"
"14739","FRIENDSHIP","NY","2903","2648","1779","417","39.5","1473","1430","40.3","38.7","1152","2.52","40288","21","97","15","1051","1440","53800","0","0","","","","FRIENDSHIP","New York","36","ALLEGANY","003","42.201702","-78.160093","Northeast","Middle Atlantic","585","Y","79.145","0.065","23","7371.65","8","40","27","1","2858","14","0","0","0","0","0"
"14744","HOUGHTON","NY","2094","1088","18455","4232","21.4","883","1211","21.1","21.9","378","2.77","52188","17","1290","18","393","512","103500","0","0","","","","HOUGHTON","New York","36","ALLEGANY","003","42.427797","-78.213177","Northeast","Middle Atlantic","716/585","Y","17.43","0.159","23","7371.65","94","47","11","1","1960","14","0","0","0","0","0"
"14745","HUME","NY","0","0","559","133","0","0","0","0","0","0","0","0","4","21","0","0","45","0","0","0","","","","HUME","New York","36","ALLEGANY","003","42.4726","-78.1364","Northeast","Middle Atlantic","585","Y","0","0","23","7371.65","0","0","0","0","0","0","0","0","0","0","0"
"14754","LITTLE GENESEE","NY","667","672","91","7","43.3","337","330","43.3","43.4","266","2.51","46550","4","6","2","268","289","75800","0","0","","","","LITTLE GENESE","New York","36","ALLEGANY","003","42.031444","-78.195112","Northeast","Middle Atlantic","585","Y","16.613","0.014","23","7371.65","4","2","4","0","662","0","0","0","0","0","0"
"14774","RICHBURG","NY","151","0","0","0","28.2","73","78","28","28.3","46","3.28","60417","1","0","0","0","103","81500","0","0","","","","RICHBURG","New York","36","ALLEGANY","003","42.0884","-78.1537","Northeast","Middle Atlantic","585","Y","0.178","0","23","7371.65","0","0","0","0","151","0","0","0","0","0","0"
"14777","RUSHFORD","NY","667","353","1348","259","47.9","324","343","47.9","47.5","281","2.37","44091","14","45","2","149","360","72200","0","0","","","","RUSHFORD","New York","36","ALLEGANY","003","42.380582","-78.247482","Northeast","Middle Atlantic","716/585","Y","14.354","0.936","23","7371.65","2","5","3","0","660","0","0","0","0","0","0"
"14786","WEST CLARKSVILLE","NY","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","59","0","0","0","","","","W CLARKSVILLE","New York","36","ALLEGANY","003","42.1283","-78.2433","Northeast","Middle Atlantic","585","Y","0","0","23","7371.65","0","0","0","0","0","0","0","0","0","0","0"
"14802","ALFRED","NY","4135","1045","38663","8462","20.4","2512","1623","20.5","20.4","505","2.01","35125","41","2311","39","520","728","113100","0","0","","","","ALFRED","New York","36","ALLEGANY","003","42.253826","-77.790645","Northeast","Middle Atlantic","607","Y","1.04","0","23","7371.65","228","347","29","5","3562","79","0","0","0","0","0"
"14803","ALFRED STATION","NY","1174","1149","5612","1386","42.4","615","559","42.4","42.5","491","2.39","45000","30","176","18","481","629","104900","0","0","","","","ALFRED STA","New York","36","ALLEGANY","003","42.250448","-77.789161","Northeast","Middle Atlantic","607","Y","24.924","0.097","23","7371.65","26","5","5","0","1150","3","0","0","0","0","0"
"14804","ALMOND","NY","1479","1096","1087","241","43.1","739","740","42.3","43.8","587","2.52","58864","15","57","10","435","607","83900","0","0","","","","ALMOND","New York","36","ALLEGANY","003","42.319758","-77.847046","Northeast","Middle Atlantic","607","Y","55.876","0.09","23","7371.65","25","8","15","0","1458","2","0","0","0","0","0"
"14806","ANDOVER","NY","2269","1365","10807","1898","40.2","1128","1141","39.8","40.8","870","2.61","53403","30","198","4","523","984","69800","0","0","","","","ANDOVER","New York","36","ALLEGANY","003","42.148774","-77.757786","Northeast","Middle Atlantic","607","Y","68.733","0.177","23","7371.65","8","18","7","3","2244","14","0","0","0","0","0"
"14813","BELMONT","NY","2520","2388","8002","1776","42","1284","1236","42.6","41","1016","2.37","46339","52","311","88","1008","1210","66500","0","0","","","","BELMONT","New York","36","ALLEGANY","003","42.241046","-77.976084","Northeast","Middle Atlantic","585","Y","60.815","0.162","23","7371.65","11","57","31","0","2444","17","0","0","0","0","0"
"14822","CANASERAGA","NY","1169","783","1707","364","43.4","600","569","43.5","43.3","479","2.44","44110","14","66","9","321","580","72100","0","0","","","","CANASERAGA","New York","36","ALLEGANY","003","42.440259","-77.836214","Northeast","Middle Atlantic","607","Y","49.462","0.183","23|27","7371.65|3973.13","1","3","10","0","1161","5","0","0","0","0","0"
"14880","SCIO","NY","1668","1470","2688","594","43.9","847","821","44.2","43.8","668","2.48","51250","20","111","11","593","767","66700","0","0","","","","SCIO","New York","36","ALLEGANY","003","42.171909","-77.964555","Northeast","Middle Atlantic","585","Y","55.069","0.062","23","7371.65","10","9","3","1","1652","6","0","0","0","0","0"
"14884","SWAIN","NY","273","225","316","56","49.3","142","131","47.2","50.6","132","2.07","55000","4","15","0","109","176","84400","0","0","","","","SWAIN","New York","36","ALLEGANY","003","42.47265","-77.898006","Northeast","Middle Atlantic","607","Y","19.162","0.324","23|27","7371.65|3973.13","4","1","0","0","269","5","0","0","0","0","0"
"14895","WELLSVILLE","NY","9616","9338","223287","48844","43.9","4625","4991","45.4","42","4161","2.26","43888","262","4936","323","4132","4692","71700","0","0","","","","WELLSVILLE","New York","36","ALLEGANY","003","42.091074","-77.941625","Northeast","Middle Atlantic","585","Y","113.574","0.3","23","7371.65","93","78","68","6","9444","33","0","0","0","0","0"
"14897","WHITESVILLE","NY","980","639","739","163","37.7","498","482","38","36.9","353","2.78","46016","7","34","1","230","460","66300","0","0","","","","WHITESVILLE","New York","36","ALLEGANY","003","42.04298","-77.791497","Northeast","Middle Atlantic","607","Y","25.532","0.002","23","7371.65","4","4","9","0","971","1","0","0","0","0","0"
"10451","BRONX","NY","45713","52170","997834","214482","32.6","20567","25146","35.7","29.1","17106","2.66","26979","845","17076","975","19613","27005","156900","18897109","11576251","New York-Newark-Jersey City, NY-NJ-PA","35620","Metro","BRONX","New York","36","BRONX","005","40.818953","-73.920406","Northeast","Middle Atlantic","718","Y","1.015","0.001","15","14.54","978","21260","1265","236","10165","14756","0","0","0","0","0"
"10452","BRONX","NY","75371","78129","242857","51225","30.2","35560","39811","31.5","28.7","24796","3","27206","786","7385","1065","26043","28772","221800","18897109","11576251","New York-Newark-Jersey City, NY-NJ-PA","35620","Metro","BRONX","New York","36","BRONX","005","40.837314","-73.922428","Northeast","Middle Atlantic","347/646/718/929/917/212","Y","0.985","0","15","14.54","1538","29395","1998","393","17145","30018","0","0","0","0","0"
"10453","BRONX","NY","78309","81703","208154","45929","29.7","36524","41785","31.5","27.5","25307","3.02","24421","740","5704","910","27054","29145","440400","18897109","11576251","New York-Newark-Jersey City, NY-NJ-PA","35620","Metro","BRONX","New York","36","BRONX","005","40.853612","-73.913576","Northeast","Middle Atlantic","718","Y","0.916","0.005","13|15","10.25|14.54","1463","32465","2229","422","16265","30720","0","0","0","0","0"
"10454","BRONX","NY","37337","40150","328832","75404","29","17724","19613","31.2","26.5","11978","3.03","21542","633","7614","914","13251","15494","398100","18897109","11576251","New York-Newark-Jersey City, NY-NJ-PA","35620","Metro","BRONX","New York","36","BRONX","005","40.80546","-73.916947","Northeast","Middle Atlantic","718","Y","1.042","0","15","14.54","353","12879","1310","254","10113","14809","0","0","0","0","0"
"10455","BRONX","NY","39665","42697","354356","81833","29.7","18779","20886","31.5","27.7","12880","2.99","25489","746","10584","1005","14280","16592","290700","18897109","11576251","New York-Newark-Jersey City, NY-NJ-PA","35620","Metro","BRONX","New York","36","BRONX","005","40.813229","-73.905183","Northeast","Middle Atlantic","718","Y","0.712","0","15","14.54","406","13243","1254","142","11216","16047","0","0","0","0","0"
"10456","BRONX","NY","86547","89674","364927","87706","29.8","40285","46262","31.5","27.5","28122","2.98","26724","689","7778","1045","30092","32615","363100","18897109","11576251","New York-Newark-Jersey City, NY-NJ-PA","35620","Metro","BRONX","New York","36","BRONX","005","40.82933","-73.908134","Northeast","Middle Atlantic","347/646/718/929/917","Y","1.018","0","15","14.54","1265","44570","2440","566","15796","27346","0","0","0","0","0"
"10457","BRONX","NY","70496","73703","678370","154365","29.3","32837","37659","30.7","27.6","22873","2.97","27036","845","12698","1176","24816","27624","406300","18897109","11576251","New York-Newark-Jersey City, NY-NJ-PA","35620","Metro","BRONX","New York","36","BRONX","005","40.846411","-73.898446","Northeast","Middle Atlantic","347/646/718/929/917","Y","1.061","0","15","14.54","1554","29197","2044","448","16435","25479","0","0","0","0","0"
"10458","BRONX","NY","79492","79102","572396","132478","28.4","38432","41060","29.7","27","26201","2.92","32129","1108","19312","1329","27090","30432","369900","18897109","11576251","New York-Newark-Jersey City, NY-NJ-PA","35620","Metro","BRONX","New York","36","BRONX","005","40.864942","-73.884878","Northeast","Middle Atlantic","718","Y","1.009","0","13|14|15","10.25|28.29|14.54","3787","22696","2078","413","26363","29202","0","0","0","0","0"
"10459","BRONX","NY","47308","49221","178279","42812","29.2","22233","25075","31.1","27.1","15398","2.99","25762","634","5524","866","16462","18199","381300","18897109","11576251","New York-Newark-Jersey City, NY-NJ-PA","35620","Metro","BOULEVARD","New York","36","BRONX","005","40.825698","-73.89237","Northeast","Middle Atlantic","718","Y","0.817","0","15","14.54","632","18386","1537","197","12787","17267","0","0","0","0","0"
"10460","BRONX","NY","57311","58740","210272","48848","29.9","26496","30815","32.1","27.3","19512","2.88","25948","582","5544","772","20396","23419","414100","18897109","11576251","New York-Newark-Jersey City, NY-NJ-PA","35620","Metro","BRONX","New York","36","BRONX","005","40.843824","-73.879342","Northeast","Middle Atlantic","347/646/718/929/917","Y","1.315","0","14|15","28.29|14.54","1149","22508","1612","311","15886","19329","0","0","0","0","0"
"10461","BRONX","NY","50502","43551","903154","215279","37.7","24060","26442","39.2","36.2","19772","2.44","55847","1297","20503","1617","17849","21526","443000","18897109","11576251","New York-Newark-Jersey City, NY-NJ-PA","35620","Metro","BRONX","New York","36","BRONX","005","40.845485","-73.843579","Northeast","Middle Atlantic","347/718/929/917","Y","2.4","0","14","28.29","5693","5117","581","124","31287","9822","0","0","0","0","0"
"10462","BRONX","NY","75784","74642","593057","143174","34.9","35475","40309","36","33.6","29855","2.53","49962","1103","16319","1333","29503","32212","259000","18897109","11576251","New York-Newark-Jersey City, NY-NJ-PA","35620","Metro","BRONX","New York","36","BRONX","005","40.842679","-73.855548","Northeast","Middle Atlantic","347/718/929/917","Y","1.48","0.005","14|15","28.29|14.54","9282","24238","1534","252","26884","18069","0","0","0","0","0"
"10463","BRONX","NY","67970","67287","400793","89169","39.6","30647","37323","41.9","36.8","28408","2.31","58881","1098","11119","944","29129","31083","273900","18897109","11576251","New York-Newark-Jersey City, NY-NJ-PA","35620","Metro","BRONX","New York","36","BRONX","005","40.879335","-73.910328","Northeast","Middle Atlantic","718/646/929","Y","1.446","0.134","13|16","10.25|78.37","3525","12846","1115","187","37269","16805","0","0","0","0","0"
"10464","BRONX","NY","4534","4177","38448","7138","47","2208","2326","48.9","45.5","2089","2.16","87853","139","1168","167","1934","2404","495000","18897109","11576251","New York-Newark-Jersey City, NY-NJ-PA","35620","Metro","BRONX","New York","36","BRONX","005","40.862717","-73.793643","Northeast","Middle Atlantic","718","Y","3.502","0.091","14","28.29","164","219","43","14","3941","269","0","0","0","0","0"
"10465","BRONX","NY","42230","32405","487516","115210","39.5","20186","22044","42","36.2","15770","2.57","74079","555","9319","504","12609","13862","448700","18897109","11576251","New York-Newark-Jersey City, NY-NJ-PA","35620","Metro","BRONX","New York","36","BRONX","005","40.832653","-73.816267","Northeast","Middle Atlantic","347","Y","3.43","0","14","28.29","1525","5136","492","75","30240","6239","0","0","0","0","0"
"10466","BRONX","NY","67813","56863","287760","66314","34.8","30460","37353","37.4","31.2","23318","2.87","49906","655","7863","933","19813","22827","409000","18897109","11576251","New York-Newark-Jersey City, NY-NJ-PA","35620","Metro","BRONX","New York","36","BRONX","005","40.891958","-73.844969","Northeast","Middle Atlantic","347/929/718","Y","2.018","0.002","14|16","28.29|78.37","2133","50819","1001","299","7733","8386","0","0","0","0","0"
"10467","BRONX","NY","97060","95935","2038995","496121","32.8","45318","51742","34.2","31.1","35524","2.68","35381","1114","29924","1464","35797","39696","336200","18897109","11576251","New York-Newark-Jersey City, NY-NJ-PA","35620","Metro","ALLERTON","New York","36","BRONX","005","40.876653","-73.871508","Northeast","Middle Atlantic","347/718/929","Y","2.33","0","13|14|16","10.25|28.29|78.37","7032","40260","2043","440","28615","23955","0","0","0","0","0"
